Time,Extension,Load,Tensile stress,Tensile strain (Extension)
"47.50400","0.39569","1193.83826","65.10898","0.01558"
"47.52000","0.39581","1194.10681","65.12363","0.01558"
"47.53600","0.39600","1194.31482","65.13497","0.01559"
"47.55200","0.39619","1194.76294","65.15941","0.01560"
"47.56800","0.39637","1195.24304","65.18559","0.01561"
"47.58400","0.39656","1195.93762","65.22347","0.01561"
"47.60000","0.39681","1196.70898","65.26554","0.01562"
"47.61600","0.39700","1197.64795","65.31675","0.01563"
"47.63200","0.39719","1198.31165","65.35294","0.01564"
"47.64800","0.39731","1198.79028","65.37905","0.01564"
"47.66400","0.39744","1198.84106","65.38182","0.01565"
"47.68000","0.39756","1198.65198","65.37151","0.01565"
"47.69600","0.39769","1198.23279","65.34865","0.01566"
"47.71200","0.39775","1197.55542","65.31171","0.01566"
"47.72800","0.39787","1196.87878","65.27480","0.01566"
"47.74400","0.39794","1196.32715","65.24471","0.01567"
"47.76000","0.39806","1195.84131","65.21822","0.01567"
"47.77600","0.39819","1195.34692","65.19125","0.01568"
"47.79200","0.39831","1194.98169","65.17134","0.01568"
"47.80800","0.39837","1194.56482","65.14861","0.01568"
"47.82400","0.39856","1194.44910","65.14230","0.01569"
"47.84000","0.39869","1194.63599","65.15248","0.01570"
"47.85600","0.39881","1194.68518","65.15517","0.01570"
"47.87200","0.39894","1194.72058","65.15710","0.01571"
"47.88800","0.39906","1195.06946","65.17612","0.01571"
"47.90400","0.39925","1195.40076","65.19419","0.01572"
"47.92000","0.39937","1195.65417","65.20802","0.01572"
"47.93600","0.39956","1195.86853","65.21970","0.01573"
"47.95200","0.39969","1196.07483","65.23096","0.01574"
"47.96800","0.39987","1196.31482","65.24404","0.01574"
"47.98400","0.40000","1196.62561","65.26099","0.01575"
"48.00000","0.40012","1196.82263","65.27174","0.01575"
"48.01600","0.40025","1196.75208","65.26789","0.01576"
"48.03200","0.40037","1196.46912","65.25246","0.01576"
"48.04800","0.40044","1196.05786","65.23003","0.01577"
"48.06400","0.40056","1195.67944","65.20939","0.01577"
"48.08000","0.40069","1195.27271","65.18721","0.01578"
"48.09600","0.40075","1195.01721","65.17328","0.01578"
"48.11200","0.40087","1194.68079","65.15493","0.01578"
"48.12800","0.40094","1194.29004","65.13362","0.01578"
"48.14400","0.40106","1193.99817","65.11770","0.01579"
"48.16000","0.40119","1193.69128","65.10096","0.01579"
"48.17600","0.40125","1193.60059","65.09602","0.01580"
"48.19200","0.40137","1193.57556","65.09465","0.01580"
"48.20800","0.40150","1193.57483","65.09461","0.01581"
"48.22400","0.40162","1193.53613","65.09250","0.01581"
"48.24000","0.40181","1193.66101","65.09931","0.01582"
"48.25600","0.40194","1193.94568","65.11484","0.01582"
"48.27200","0.40212","1194.23157","65.13043","0.01583"
"48.28800","0.40231","1194.80066","65.16147","0.01584"
"48.30400","0.40244","1195.39722","65.19400","0.01584"
"48.32000","0.40262","1196.02625","65.22831","0.01585"
"48.33600","0.40281","1196.65186","65.26243","0.01586"
"48.35200","0.40300","1197.12158","65.28804","0.01587"
"48.36800","0.40312","1197.46741","65.30690","0.01587"
"48.38400","0.40331","1197.73511","65.32150","0.01588"
"48.40000","0.40344","1197.80334","65.32523","0.01588"
"48.41600","0.40356","1197.78430","65.32419","0.01589"
"48.43200","0.40375","1197.69531","65.31934","0.01590"
"48.44800","0.40381","1197.43311","65.30503","0.01590"
"48.46400","0.40400","1197.09265","65.28647","0.01591"
"48.48000","0.40412","1196.65283","65.26248","0.01591"
"48.49600","0.40419","1196.39600","65.24847","0.01591"
"48.51200","0.40431","1196.22717","65.23927","0.01592"
"48.52800","0.40444","1196.09314","65.23196","0.01592"
"48.54400","0.40462","1195.98108","65.22585","0.01593"
"48.56000","0.40475","1195.89026","65.22089","0.01594"
"48.57600","0.40487","1195.79468","65.21568","0.01594"
"48.59200","0.40506","1195.80640","65.21632","0.01595"
"48.60800","0.40519","1195.92554","65.22282","0.01595"
"48.62400","0.40537","1196.26831","65.24151","0.01596"
"48.64000","0.40550","1196.56360","65.25761","0.01596"
"48.65600","0.40569","1196.81494","65.27132","0.01597"
"48.67200","0.40581","1197.03101","65.28310","0.01598"
"48.68800","0.40594","1197.04712","65.28398","0.01598"
"48.70400","0.40606","1196.72852","65.26661","0.01599"
"48.72000","0.40612","1196.34546","65.24571","0.01599"
"48.73600","0.40625","1195.89099","65.22093","0.01599"
"48.75200","0.40631","1195.51245","65.20029","0.01600"
"48.76800","0.40644","1194.96814","65.17060","0.01600"
"48.78400","0.40650","1194.50598","65.14539","0.01600"
"48.80000","0.40662","1194.34546","65.13664","0.01601"
"48.81600","0.40675","1194.13123","65.12495","0.01601"
"48.83200","0.40681","1193.78967","65.10633","0.01602"
"48.84800","0.40694","1193.55017","65.09327","0.01602"
"48.86400","0.40706","1193.43018","65.08672","0.01603"
"48.88000","0.40712","1193.39734","65.08493","0.01603"
"48.89600","0.40725","1193.30823","65.08007","0.01603"
"48.91200","0.40737","1193.33447","65.08150","0.01604"
"48.92800","0.40750","1193.33374","65.08147","0.01604"
"48.94400","0.40769","1193.47986","65.08943","0.01605"
"48.96000","0.40781","1193.68762","65.10076","0.01606"
"48.97600","0.40800","1194.05798","65.12096","0.01606"
"48.99200","0.40819","1194.78931","65.16084","0.01607"
"49.00800","0.40837","1195.55640","65.20268","0.01608"
"49.02400","0.40856","1196.27832","65.24205","0.01609"
"49.04000","0.40875","1197.07007","65.28523","0.01609"
"49.05600","0.40894","1197.74109","65.32183","0.01610"
"49.07200","0.40912","1198.15906","65.34463","0.01611"
"49.08800","0.40925","1198.32544","65.35370","0.01611"
"49.10400","0.40937","1198.29370","65.35197","0.01612"
"49.12000","0.40950","1197.99194","65.33551","0.01612"
"49.13600","0.40962","1197.56995","65.31249","0.01613"
"49.15200","0.40975","1197.02148","65.28259","0.01613"
"49.16800","0.40981","1196.52075","65.25527","0.01613"
"49.18400","0.40994","1196.09741","65.23219","0.01614"
"49.20000","0.41006","1195.72534","65.21190","0.01614"
"49.21600","0.41019","1195.35559","65.19173","0.01615"
"49.23200","0.41031","1195.05212","65.17518","0.01615"
"49.24800","0.41044","1194.97754","65.17111","0.01616"
"49.26400","0.41056","1194.86841","65.16516","0.01616"
"49.28000","0.41069","1194.62024","65.15163","0.01617"
"49.29600","0.41081","1194.68494","65.15515","0.01617"
"49.31200","0.41094","1194.87402","65.16547","0.01618"
"49.32800","0.41106","1194.96997","65.17070","0.01618"
"49.34400","0.41125","1195.12903","65.17937","0.01619"
"49.36000","0.41137","1195.30737","65.18910","0.01620"
"49.37600","0.41156","1195.50830","65.20006","0.01620"
"49.39200","0.41169","1195.79285","65.21558","0.01621"
"49.40800","0.41187","1196.15698","65.23544","0.01622"
"49.42400","0.41200","1196.34106","65.24548","0.01622"
"49.44000","0.41212","1196.42224","65.24990","0.01623"
"49.45600","0.41225","1196.38708","65.24799","0.01623"
"49.47200","0.41231","1196.12329","65.23360","0.01623"
"49.48800","0.41244","1195.77319","65.21451","0.01624"
"49.50400","0.41256","1195.44690","65.19671","0.01624"
"49.52000","0.41262","1195.01770","65.17330","0.01625"
"49.53600","0.41275","1194.78088","65.16039","0.01625"
"49.55200","0.41287","1194.50989","65.14561","0.01625"
"49.56800","0.41294","1194.20911","65.12920","0.01626"
"49.58400","0.41306","1193.99219","65.11737","0.01626"
"49.60000","0.41319","1193.77808","65.10570","0.01627"
"49.61600","0.41331","1193.66528","65.09955","0.01627"
"49.63200","0.41337","1193.50549","65.09083","0.01627"
"49.64800","0.41356","1193.51038","65.09109","0.01628"
"49.66400","0.41369","1193.59741","65.09584","0.01629"
"49.68000","0.41381","1193.75842","65.10462","0.01629"
"49.69600","0.41400","1194.10303","65.12342","0.01630"
"49.71200","0.41419","1194.50232","65.14520","0.01631"
"49.72800","0.41437","1195.06091","65.17566","0.01631"
"49.74400","0.41456","1195.72632","65.21195","0.01632"
"49.76000","0.41475","1196.46851","65.25243","0.01633"
"49.77600","0.41494","1197.02258","65.28265","0.01634"
"49.79200","0.41506","1197.40698","65.30360","0.01634"
"49.80800","0.41519","1197.58569","65.31335","0.01635"
"49.82400","0.41537","1197.47205","65.30716","0.01635"
"49.84000","0.41544","1197.36731","65.30145","0.01636"
"49.85600","0.41556","1197.20898","65.29281","0.01636"
"49.87200","0.41569","1196.80347","65.27069","0.01637"
"49.88800","0.41581","1196.46570","65.25227","0.01637"
"49.90400","0.41594","1196.07886","65.23118","0.01638"
"49.92000","0.41606","1195.72827","65.21205","0.01638"
"49.93600","0.41619","1195.52051","65.20072","0.01639"
"49.95200","0.41631","1195.24805","65.18587","0.01639"
"49.96800","0.41644","1195.20398","65.18346","0.01640"
"49.98400","0.41656","1195.27405","65.18729","0.01640"
"50.00000","0.41669","1195.14673","65.18034","0.01641"
"50.01600","0.41687","1195.23718","65.18527","0.01641"
"50.03200","0.41700","1195.40527","65.19444","0.01642"
"50.04800","0.41719","1195.76013","65.21379","0.01642"
"50.06400","0.41737","1196.16638","65.23595","0.01643"
"50.08000","0.41750","1196.35083","65.24601","0.01644"
"50.09600","0.41762","1196.47253","65.25265","0.01644"
"50.11200","0.41775","1196.45850","65.25188","0.01645"
"50.12800","0.41787","1196.39331","65.24832","0.01645"
"50.14400","0.41800","1196.27625","65.24194","0.01646"
"50.16000","0.41812","1196.08423","65.23147","0.01646"
"50.17600","0.41819","1195.67810","65.20932","0.01646"
"50.19200","0.41831","1195.22375","65.18454","0.01647"
"50.20800","0.41837","1194.78259","65.16048","0.01647"
"50.22400","0.41850","1194.33362","65.13599","0.01648"
"50.24000","0.41862","1194.10950","65.12377","0.01648"
"50.25600","0.41869","1193.90906","65.11284","0.01648"
"50.27200","0.41881","1193.56995","65.09435","0.01649"
"50.28800","0.41887","1193.34155","65.08189","0.01649"
"50.30400","0.41900","1193.28052","65.07856","0.01650"
"50.32000","0.41912","1193.16492","65.07226","0.01650"
"50.33600","0.41925","1193.00586","65.06358","0.01651"
"50.35200","0.41937","1193.05920","65.06649","0.01651"
"50.36800","0.41950","1193.20850","65.07463","0.01652"
"50.38400","0.41969","1193.44495","65.08752","0.01652"
"50.40000","0.41981","1193.74780","65.10404","0.01653"
"50.41600","0.42000","1194.02087","65.11893","0.01654"
"50.43200","0.42019","1194.49329","65.14470","0.01654"
"50.44800","0.42037","1195.17749","65.18201","0.01655"
"50.46400","0.42056","1195.99170","65.22643","0.01656"
"50.48000","0.42081","1196.68323","65.26414","0.01657"
"50.49600","0.42100","1197.44055","65.30544","0.01657"
"50.51200","0.42119","1198.02527","65.33733","0.01658"
"50.52800","0.42131","1198.37451","65.35638","0.01659"
"50.54400","0.42144","1198.42651","65.35921","0.01659"
"50.56000","0.42156","1198.12549","65.34280","0.01660"
"50.57600","0.42162","1197.53418","65.31055","0.01660"
"50.59200","0.42175","1196.83411","65.27236","0.01660"
"50.60800","0.42187","1196.23608","65.23975","0.01661"
"50.62400","0.42194","1195.79321","65.21560","0.01661"
"50.64000","0.42206","1195.30164","65.18879","0.01662"
"50.65600","0.42219","1194.97937","65.17121","0.01662"
"50.67200","0.42231","1194.74646","65.15851","0.01663"
"50.68800","0.42244","1194.61145","65.15115","0.01663"
"50.70400","0.42256","1194.66760","65.15421","0.01664"
"50.72000","0.42269","1194.79224","65.16100","0.01664"
"50.73600","0.42287","1194.90771","65.16730","0.01665"
"50.75200","0.42300","1195.13611","65.17976","0.01665"
"50.76800","0.42312","1195.21521","65.18407","0.01666"
"50.78400","0.42331","1195.30518","65.18898","0.01667"
"50.80000","0.42344","1195.48254","65.19865","0.01667"
"50.81600","0.42356","1195.73193","65.21226","0.01668"
"50.83200","0.42375","1195.93787","65.22349","0.01668"
"50.84800","0.42387","1196.05591","65.22993","0.01669"
"50.86400","0.42400","1195.98730","65.22618","0.01669"
"50.88000","0.42412","1195.77502","65.21461","0.01670"
"50.89600","0.42419","1195.67944","65.20939","0.01670"
"50.91200","0.42431","1195.48352","65.19871","0.01671"
"50.92800","0.42444","1195.18213","65.18227","0.01671"
"50.94400","0.42450","1194.61133","65.15114","0.01671"
"50.96000","0.42462","1194.05640","65.12087","0.01672"
"50.97600","0.42475","1193.73096","65.10313","0.01672"
"50.99200","0.42481","1193.65564","65.09902","0.01672"
"51.00800","0.42494","1193.58618","65.09523","0.01673"
"51.02400","0.42500","1193.27673","65.07835","0.01673"
"51.04000","0.42512","1193.07019","65.06709","0.01674"
"51.05600","0.42525","1192.89966","65.05779","0.01674"
"51.07200","0.42537","1192.79578","65.05212","0.01675"
"51.08800","0.42550","1192.86560","65.05593","0.01675"
"51.10400","0.42569","1193.17688","65.07291","0.01676"
"51.12000","0.42581","1193.61877","65.09701","0.01676"
"51.13600","0.42600","1194.04541","65.12028","0.01677"
"51.15200","0.42612","1194.36975","65.13796","0.01678"
"51.16800","0.42631","1194.81482","65.16224","0.01678"
"51.18400","0.42650","1195.32764","65.19021","0.01679"
"51.20000","0.42669","1195.99438","65.22657","0.01680"
"51.21600","0.42687","1196.55396","65.25709","0.01681"
"51.23200","0.42700","1197.02942","65.28302","0.01681"
"51.24800","0.42719","1197.26636","65.29594","0.01682"
"51.26400","0.42731","1197.23877","65.29443","0.01682"
"51.28000","0.42744","1197.08069","65.28581","0.01683"
"51.29600","0.42756","1196.87183","65.27442","0.01683"
"51.31200","0.42769","1196.51160","65.25478","0.01684"
"51.32800","0.42781","1196.26233","65.24118","0.01684"
"51.34400","0.42794","1196.02405","65.22819","0.01685"
"51.36000","0.42806","1195.70935","65.21102","0.01685"
"51.37600","0.42819","1195.41846","65.19516","0.01686"
"51.39200","0.42831","1195.23560","65.18519","0.01686"
"51.40800","0.42844","1195.15674","65.18089","0.01687"
"51.42400","0.42856","1195.21912","65.18429","0.01687"
"51.44000","0.42875","1195.31628","65.18958","0.01688"
"51.45600","0.42887","1195.45801","65.19732","0.01688"
"51.47200","0.42906","1195.65088","65.20783","0.01689"
"51.48800","0.42919","1196.06689","65.23052","0.01690"
"51.50400","0.42937","1196.48804","65.25349","0.01690"
"51.52000","0.42956","1196.67175","65.26351","0.01691"
"51.53600","0.42969","1196.83533","65.27243","0.01692"
"51.55200","0.42981","1196.65112","65.26238","0.01692"
"51.56800","0.42987","1196.41260","65.24937","0.01692"
"51.58400","0.43000","1196.12439","65.23366","0.01693"
"51.60000","0.43012","1195.65649","65.20814","0.01693"
"51.61600","0.43019","1195.14832","65.18043","0.01694"
"51.63200","0.43031","1194.77466","65.16005","0.01694"
"51.64800","0.43037","1194.47571","65.14375","0.01694"
"51.66400","0.43050","1194.22278","65.12995","0.01695"
"51.68000","0.43056","1193.78833","65.10625","0.01695"
"51.69600","0.43069","1193.27405","65.07821","0.01696"
"51.71200","0.43081","1192.88123","65.05679","0.01696"
"51.72800","0.43087","1192.74402","65.04930","0.01696"
"51.74400","0.43100","1192.68469","65.04607","0.01697"
"51.76000","0.43112","1192.61157","65.04208","0.01697"
"51.77600","0.43125","1192.68738","65.04621","0.01698"
"51.79200","0.43144","1192.91248","65.05849","0.01699"
"51.80800","0.43156","1193.12708","65.07019","0.01699"
"51.82400","0.43175","1193.54004","65.09271","0.01700"
"51.84000","0.43194","1194.11389","65.12401","0.01701"
"51.85600","0.43212","1194.59338","65.15016","0.01701"
"51.87200","0.43231","1195.16406","65.18128","0.01702"
"51.88800","0.43250","1195.87317","65.21996","0.01703"
"51.90400","0.43269","1196.67261","65.26356","0.01703"
"51.92000","0.43287","1197.36377","65.30125","0.01704"
"51.93600","0.43306","1197.86145","65.32839","0.01705"
"51.95200","0.43319","1197.95386","65.33344","0.01705"
"51.96800","0.43331","1197.70483","65.31985","0.01706"
"51.98400","0.43337","1197.34485","65.30022","0.01706"
"52.00000","0.43350","1196.76685","65.26870","0.01707"
"52.01600","0.43362","1196.16626","65.23594","0.01707"
"52.03200","0.43369","1195.66357","65.20853","0.01707"
"52.04800","0.43381","1195.10327","65.17797","0.01708"
"52.06400","0.43387","1194.53760","65.14712","0.01708"
"52.08000","0.43400","1194.12756","65.12476","0.01709"
"52.09600","0.43412","1194.07874","65.12209","0.01709"
"52.11200","0.43425","1194.00256","65.11794","0.01710"
"52.12800","0.43437","1193.78015","65.10581","0.01710"
"52.14400","0.43450","1193.89905","65.11230","0.01711"
"52.16000","0.43469","1193.94800","65.11496","0.01711"
"52.17600","0.43481","1194.04199","65.12009","0.01712"
"52.19200","0.43494","1194.33142","65.13587","0.01712"
"52.20800","0.43506","1194.54126","65.14732","0.01713"
"52.22400","0.43525","1194.68445","65.15513","0.01714"
"52.24000","0.43537","1194.73987","65.15815","0.01714"
"52.25600","0.43550","1194.79590","65.16121","0.01715"
"52.27200","0.43569","1195.03931","65.17448","0.01715"
"52.28800","0.43581","1195.37085","65.19257","0.01716"
"52.30400","0.43594","1195.53516","65.20152","0.01716"
"52.32000","0.43606","1195.47717","65.19836","0.01717"
"52.33600","0.43619","1195.34485","65.19115","0.01717"
"52.35200","0.43631","1195.10913","65.17829","0.01718"
"52.36800","0.43644","1194.82288","65.16267","0.01718"
"52.38400","0.43650","1194.44788","65.14223","0.01719"
"52.40000","0.43662","1194.22791","65.13023","0.01719"
"52.41600","0.43669","1193.89050","65.11182","0.01719"
"52.43200","0.43681","1193.56958","65.09432","0.01720"
"52.44800","0.43694","1193.33765","65.08167","0.01720"
"52.46400","0.43700","1193.10864","65.06918","0.01720"
"52.48000","0.43712","1192.80420","65.05258","0.01721"
"52.49600","0.43725","1192.60071","65.04149","0.01721"
"52.51200","0.43737","1192.61353","65.04218","0.01722"
"52.52800","0.43750","1192.64941","65.04414","0.01722"
"52.54400","0.43769","1192.92151","65.05898","0.01723"
"52.56000","0.43781","1193.36987","65.08344","0.01724"
"52.57600","0.43800","1193.86279","65.11031","0.01724"
"52.59200","0.43819","1194.46448","65.14313","0.01725"
"52.60800","0.43837","1195.02905","65.17392","0.01726"
"52.62400","0.43856","1195.57117","65.20348","0.01727"
"52.64000","0.43875","1196.12366","65.23362","0.01727"
"52.65600","0.43894","1196.58130","65.25858","0.01728"
"52.67200","0.43906","1196.84949","65.27320","0.01729"
"52.68800","0.43919","1196.83765","65.27256","0.01729"
"52.70400","0.43931","1196.78235","65.26954","0.01730"
"52.72000","0.43944","1196.58728","65.25890","0.01730"
"52.73600","0.43956","1196.21985","65.23886","0.01731"
"52.75200","0.43969","1195.90503","65.22169","0.01731"
"52.76800","0.43981","1195.64929","65.20775","0.01732"
"52.78400","0.43994","1195.33069","65.19037","0.01732"
"52.80000","0.44006","1195.10876","65.17827","0.01733"
"52.81600","0.44019","1194.87964","65.16577","0.01733"
"52.83200","0.44031","1194.70154","65.15606","0.01734"
"52.84800","0.44044","1194.77661","65.16016","0.01734"
"52.86400","0.44062","1194.79517","65.16116","0.01735"
"52.88000","0.44075","1194.86267","65.16485","0.01735"
"52.89600","0.44094","1195.01880","65.17336","0.01736"
"52.91200","0.44106","1195.39087","65.19366","0.01736"
"52.92800","0.44125","1195.82336","65.21724","0.01737"
"52.94400","0.44144","1196.26636","65.24140","0.01738"
"52.96000","0.44156","1196.36145","65.24659","0.01738"
"52.97600","0.44162","1196.14441","65.23475","0.01739"
"52.99200","0.44175","1196.06213","65.23026","0.01739"
"53.00800","0.44187","1195.69019","65.20998","0.01740"
"53.02400","0.44194","1195.26196","65.18662","0.01740"
"53.04000","0.44206","1194.74707","65.15855","0.01740"
"53.05600","0.44219","1194.17383","65.12728","0.01741"
"53.07200","0.44225","1193.59888","65.09592","0.01741"
"53.08800","0.44237","1193.16675","65.07236","0.01742"
"53.10400","0.44244","1192.86157","65.05571","0.01742"
"53.12000","0.44256","1192.68103","65.04587","0.01742"
"53.13600","0.44262","1192.45215","65.03339","0.01743"
"53.15200","0.44275","1192.25903","65.02285","0.01743"
"53.16800","0.44287","1192.22107","65.02078","0.01744"
"53.18400","0.44300","1192.30823","65.02554","0.01744"
"53.20000","0.44312","1192.46313","65.03398","0.01745"
"53.21600","0.44325","1192.46851","65.03428","0.01745"
"53.23200","0.44337","1192.54968","65.03870","0.01746"
"53.24800","0.44356","1192.79504","65.05209","0.01746"
"53.26400","0.44369","1192.98523","65.06245","0.01747"
"53.28000","0.44387","1193.43628","65.08706","0.01748"
"53.29600","0.44406","1193.99609","65.11758","0.01748"
"53.31200","0.44431","1194.81616","65.16231","0.01749"
"53.32800","0.44450","1195.73022","65.21216","0.01750"
"53.34400","0.44469","1196.61694","65.26052","0.01751"
"53.36000","0.44487","1197.26990","65.29613","0.01751"
"53.37600","0.44506","1197.84521","65.32751","0.01752"
"53.39200","0.44519","1197.79431","65.32473","0.01753"
"53.40800","0.44531","1197.53455","65.31056","0.01753"
"53.42400","0.44544","1197.16919","65.29064","0.01754"
"53.44000","0.44550","1196.73694","65.26707","0.01754"
"53.45600","0.44562","1196.01001","65.22742","0.01754"
"53.47200","0.44569","1195.37427","65.19275","0.01755"
"53.48800","0.44581","1194.77295","65.15996","0.01755"
"53.50400","0.44594","1194.20789","65.12914","0.01756"
"53.52000","0.44600","1193.85474","65.10988","0.01756"
"53.53600","0.44612","1193.67236","65.09993","0.01756"
"53.55200","0.44625","1193.63232","65.09775","0.01757"
"53.56800","0.44644","1193.64832","65.09862","0.01758"
"53.58400","0.44656","1193.66650","65.09961","0.01758"
"53.60000","0.44669","1193.76440","65.10495","0.01759"
"53.61600","0.44681","1193.73547","65.10337","0.01759"
"53.63200","0.44694","1193.88977","65.11179","0.01760"
"53.64800","0.44712","1194.01538","65.11864","0.01760"
"53.66400","0.44725","1194.19543","65.12846","0.01761"
"53.68000","0.44744","1194.48755","65.14439","0.01762"
"53.69600","0.44756","1194.74890","65.15865","0.01762"
"53.71200","0.44769","1194.96094","65.17020","0.01763"
"53.72800","0.44781","1195.10791","65.17822","0.01763"
"53.74400","0.44794","1195.26501","65.18679","0.01764"
"53.76000","0.44806","1195.15833","65.18097","0.01764"
"53.77600","0.44819","1194.82629","65.16286","0.01765"
"53.79200","0.44831","1194.50171","65.14516","0.01765"
"53.80800","0.44837","1194.10071","65.12329","0.01765"
"53.82400","0.44850","1193.73914","65.10357","0.01766"
"53.84000","0.44862","1193.34570","65.08212","0.01766"
"53.85600","0.44869","1193.16760","65.07240","0.01766"
"53.87200","0.44881","1193.03186","65.06500","0.01767"
"53.88800","0.44894","1192.89124","65.05733","0.01767"
"53.90400","0.44900","1192.73486","65.04881","0.01768"
"53.92000","0.44912","1192.59729","65.04130","0.01768"
"53.93600","0.44925","1192.48474","65.03516","0.01769"
"53.95200","0.44944","1192.46326","65.03399","0.01769"
"53.96800","0.44956","1192.60022","65.04146","0.01770"
"53.98400","0.44975","1193.02148","65.06443","0.01771"
"54.00000","0.44994","1193.60413","65.09621","0.01771"
"54.01600","0.45006","1194.07898","65.12211","0.01772"
"54.03200","0.45025","1194.61377","65.15128","0.01773"
"54.04800","0.45044","1195.12244","65.17902","0.01773"
"54.06400","0.45062","1195.66809","65.20877","0.01774"
"54.08000","0.45075","1196.05151","65.22968","0.01775"
"54.09600","0.45094","1196.18921","65.23719","0.01775"
"54.11200","0.45106","1196.28198","65.24226","0.01776"
"54.12800","0.45119","1196.20483","65.23804","0.01776"
"54.14400","0.45131","1195.97046","65.22527","0.01777"
"54.16000","0.45144","1195.47095","65.19802","0.01777"
"54.17600","0.45156","1195.03210","65.17409","0.01778"
"54.19200","0.45162","1194.72473","65.15733","0.01778"
"54.20800","0.45181","1194.60425","65.15076","0.01779"
"54.22400","0.45194","1194.58850","65.14989","0.01779"
"54.24000","0.45206","1194.60083","65.15057","0.01780"
"54.25600","0.45219","1194.50757","65.14548","0.01780"
"54.27200","0.45231","1194.39722","65.13947","0.01781"
"54.28800","0.45244","1194.42944","65.14122","0.01781"
"54.30400","0.45262","1194.45349","65.14253","0.01782"
"54.32000","0.45275","1194.49890","65.14501","0.01782"
"54.33600","0.45294","1194.68079","65.15493","0.01783"
"54.35200","0.45312","1195.05396","65.17528","0.01784"
"54.36800","0.45325","1195.35156","65.19151","0.01784"
"54.38400","0.45344","1195.66711","65.20872","0.01785"
"54.40000","0.45356","1195.88452","65.22057","0.01786"
"54.41600","0.45369","1195.85010","65.21870","0.01786"
"54.43200","0.45375","1195.60486","65.20532","0.01786"
"54.44800","0.45387","1195.08350","65.17689","0.01787"
"54.46400","0.45394","1194.46716","65.14328","0.01787"
"54.48000","0.45406","1193.93872","65.11446","0.01788"
"54.49600","0.45419","1193.46216","65.08847","0.01788"
"54.51200","0.45425","1193.17175","65.07263","0.01788"
"54.52800","0.45437","1192.89771","65.05769","0.01789"
"54.54400","0.45444","1192.63599","65.04341","0.01789"
"54.56000","0.45456","1192.16956","65.01797","0.01790"
"54.57600","0.45462","1191.81140","64.99844","0.01790"
"54.59200","0.45475","1191.81189","64.99847","0.01790"
"54.60800","0.45487","1191.92615","65.00470","0.01791"
"54.62400","0.45500","1191.92981","65.00490","0.01791"
"54.64000","0.45512","1192.01001","65.00927","0.01792"
"54.65600","0.45525","1192.13318","65.01599","0.01792"
"54.67200","0.45544","1192.21533","65.02047","0.01793"
"54.68800","0.45556","1192.45337","65.03345","0.01794"
"54.70400","0.45575","1192.94104","65.06004","0.01794"
"54.72000","0.45594","1193.52173","65.09171","0.01795"
"54.73600","0.45619","1194.20947","65.12923","0.01796"
"54.75200","0.45637","1195.10388","65.17800","0.01797"
"54.76800","0.45656","1195.89929","65.22138","0.01797"
"54.78400","0.45675","1196.51270","65.25484","0.01798"
"54.80000","0.45687","1196.92957","65.27757","0.01799"
"54.81600","0.45706","1197.08447","65.28602","0.01799"
"54.83200","0.45719","1196.93542","65.27789","0.01800"
"54.84800","0.45725","1196.53540","65.25607","0.01800"
"54.86400","0.45737","1195.92480","65.22277","0.01801"
"54.88000","0.45744","1195.18408","65.18237","0.01801"
"54.89600","0.45756","1194.62427","65.15185","0.01801"
"54.91200","0.45769","1194.16675","65.12689","0.01802"
"54.92800","0.45775","1193.67004","65.09981","0.01802"
"54.94400","0.45787","1193.24329","65.07653","0.01803"
"54.96000","0.45800","1193.03357","65.06509","0.01803"
"54.97600","0.45812","1193.12048","65.06983","0.01804"
"54.99200","0.45831","1193.25305","65.07706","0.01804"
"55.00800","0.45844","1193.26758","65.07786","0.01805"
"55.02400","0.45856","1193.21143","65.07479","0.01805"
"55.04000","0.45875","1193.38477","65.08424","0.01806"
"55.05600","0.45887","1193.64832","65.09862","0.01807"
"55.07200","0.45900","1193.88513","65.11153","0.01807"
"55.08800","0.45919","1194.24402","65.13111","0.01808"
"55.10400","0.45931","1194.54224","65.14737","0.01808"
"55.12000","0.45944","1194.52661","65.14652","0.01809"
"55.13600","0.45956","1194.59863","65.15044","0.01809"
"55.15200","0.45969","1194.55127","65.14787","0.01810"
"55.16800","0.45981","1194.47876","65.14391","0.01810"
"55.18400","0.45994","1194.16785","65.12695","0.01811"
"55.20000","0.46000","1193.73254","65.10321","0.01811"
"55.21600","0.46012","1193.23767","65.07623","0.01812"
"55.23200","0.46025","1193.01367","65.06401","0.01812"
"55.24800","0.46031","1192.75879","65.05011","0.01812"
"55.26400","0.46044","1192.45850","65.03373","0.01813"
"55.28000","0.46056","1192.26965","65.02343","0.01813"
"55.29600","0.46062","1192.10144","65.01426","0.01813"
"55.31200","0.46075","1191.93420","65.00513","0.01814"
"55.32800","0.46087","1191.82007","64.99891","0.01814"
"55.34400","0.46100","1191.77856","64.99665","0.01815"
"55.36000","0.46112","1191.79895","64.99776","0.01815"
"55.37600","0.46125","1191.98047","65.00766","0.01816"
"55.39200","0.46144","1192.14148","65.01644","0.01817"
"55.40800","0.46156","1192.39563","65.03030","0.01817"
"55.42400","0.46175","1192.74963","65.04961","0.01818"
"55.44000","0.46194","1193.09961","65.06870","0.01819"
"55.45600","0.46206","1193.82031","65.10800","0.01819"
