Time,Extension,Load,Tensile stress,Tensile strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"132.38400","1.10312","831.49921","75.31696","0.04343"
"132.40000","1.10325","831.49878","75.31692","0.04344"
"132.41600","1.10337","831.60028","75.32611","0.04344"
"132.43200","1.10356","831.76355","75.34090","0.04345"
"132.44800","1.10369","832.09082","75.37054","0.04345"
"132.46400","1.10387","832.42645","75.40095","0.04346"
"132.48000","1.10412","832.80530","75.43526","0.04347"
"132.49600","1.10431","833.38574","75.48784","0.04348"
"132.51200","1.10450","834.17383","75.55923","0.04348"
"132.52800","1.10475","834.99451","75.63356","0.04349"
"132.54400","1.10494","835.68713","75.69630","0.04350"
"132.56000","1.10512","836.05646","75.72975","0.04351"
"132.57600","1.10525","836.13025","75.73643","0.04351"
"132.59200","1.10537","835.88483","75.71420","0.04352"
"132.60800","1.10550","835.35919","75.66660","0.04352"
"132.62400","1.10556","834.78473","75.61456","0.04353"
"132.64000","1.10569","834.08698","75.55135","0.04353"
"132.65600","1.10575","833.48566","75.49689","0.04353"
"132.67200","1.10587","832.88995","75.44293","0.04354"
"132.68800","1.10594","832.42657","75.40096","0.04354"
"132.70400","1.10606","832.01379","75.36357","0.04355"
"132.72000","1.10619","831.78357","75.34271","0.04355"
"132.73600","1.10625","831.54401","75.32101","0.04355"
"132.75200","1.10637","831.39154","75.30721","0.04356"
"132.76800","1.10650","831.38055","75.30621","0.04356"
"132.78400","1.10669","831.43121","75.31080","0.04357"
"132.80000","1.10681","831.53601","75.32029","0.04358"
"132.81600","1.10700","831.79108","75.34339","0.04358"
"132.83200","1.10712","832.10144","75.37151","0.04359"
"132.84800","1.10731","832.36768","75.39562","0.04359"
"132.86400","1.10744","832.69373","75.42516","0.04360"
"132.88000","1.10762","832.99933","75.45284","0.04361"
"132.89600","1.10775","833.20197","75.47119","0.04361"
"132.91200","1.10787","833.32135","75.48201","0.04362"
"132.92800","1.10800","833.19946","75.47096","0.04362"
"132.94400","1.10812","833.00891","75.45370","0.04363"
"132.96000","1.10825","832.66254","75.42233","0.04363"
"132.97600","1.10831","832.36890","75.39574","0.04363"
"132.99200","1.10844","832.08502","75.37002","0.04364"
"133.00800","1.10850","831.70447","75.33555","0.04364"
"133.02400","1.10862","831.21497","75.29121","0.04365"
"133.04000","1.10875","830.88043","75.26091","0.04365"
"133.05600","1.10881","830.68933","75.24360","0.04365"
"133.07200","1.10894","830.55823","75.23172","0.04366"
"133.08800","1.10906","830.29016","75.20744","0.04366"
"133.10400","1.10919","830.18921","75.19830","0.04367"
"133.12000","1.10931","830.19727","75.19903","0.04367"
"133.13600","1.10944","830.25598","75.20435","0.04368"
"133.15200","1.10956","830.40399","75.21775","0.04368"
"133.16800","1.10969","830.46191","75.22300","0.04369"
"133.18400","1.10987","830.77399","75.25127","0.04370"
"133.20000","1.11006","831.21442","75.29116","0.04370"
"133.21600","1.11025","831.70392","75.33550","0.04371"
"133.23200","1.11037","832.06500","75.36821","0.04372"
"133.24800","1.11056","832.36322","75.39522","0.04372"
"133.26400","1.11069","832.62872","75.41927","0.04373"
"133.28000","1.11087","832.79395","75.43423","0.04374"
"133.29600","1.11100","832.76788","75.43188","0.04374"
"133.31200","1.11112","832.73706","75.42908","0.04375"
"133.32800","1.11125","832.67291","75.42327","0.04375"
"133.34400","1.11144","832.61115","75.41768","0.04376"
"133.36000","1.11156","832.44751","75.40285","0.04376"
"133.37600","1.11169","832.21606","75.38189","0.04377"
"133.39200","1.11181","832.12189","75.37336","0.04377"
"133.40800","1.11194","831.86438","75.35004","0.04378"
"133.42400","1.11206","831.59320","75.32547","0.04378"
"133.44000","1.11219","831.56445","75.32287","0.04379"
"133.45600","1.11231","831.58722","75.32493","0.04379"
"133.47200","1.11250","831.49506","75.31658","0.04380"
"133.48800","1.11262","831.40814","75.30871","0.04380"
"133.50400","1.11281","831.47687","75.31493","0.04381"
"133.52000","1.11294","831.81384","75.34546","0.04382"
"133.53600","1.11312","831.90424","75.35365","0.04382"
"133.55200","1.11325","831.82922","75.34685","0.04383"
"133.56800","1.11337","831.88678","75.35207","0.04383"
"133.58400","1.11356","831.87848","75.35131","0.04384"
"133.60000","1.11362","831.84827","75.34857","0.04384"
"133.61600","1.11375","831.80841","75.34496","0.04385"
"133.63200","1.11387","831.46588","75.31394","0.04385"
"133.64800","1.11400","830.97211","75.26921","0.04386"
"133.66400","1.11406","830.53296","75.22943","0.04386"
"133.68000","1.11419","830.26270","75.20496","0.04387"
"133.69600","1.11425","829.93842","75.17558","0.04387"
"133.71200","1.11437","829.60699","75.14556","0.04387"
"133.72800","1.11450","829.29572","75.11736","0.04388"
"133.74400","1.11456","829.13684","75.10297","0.04388"
"133.76000","1.11469","828.85791","75.07771","0.04389"
"133.77600","1.11481","828.68353","75.06191","0.04389"
"133.79200","1.11487","828.56470","75.05115","0.04389"
"133.80800","1.11500","828.49188","75.04456","0.04390"
"133.82400","1.11519","828.54053","75.04896","0.04391"
"133.84000","1.11531","828.75012","75.06795","0.04391"
"133.85600","1.11544","829.02777","75.09309","0.04391"
"133.87200","1.11562","829.29620","75.11741","0.04392"
"133.88800","1.11575","829.55670","75.14101","0.04393"
"133.90400","1.11600","830.04266","75.18502","0.04394"
"133.92000","1.11619","830.69354","75.24398","0.04394"
"133.93600","1.11637","831.36615","75.30491","0.04395"
"133.95200","1.11662","832.06995","75.36865","0.04396"
"133.96800","1.11681","832.72473","75.42796","0.04397"
"133.98400","1.11700","833.08380","75.46049","0.04398"
"134.00000","1.11712","833.17963","75.46917","0.04398"
"134.01600","1.11725","833.05688","75.45805","0.04399"
"134.03200","1.11737","832.58832","75.41561","0.04399"
"134.04800","1.11744","831.97400","75.35996","0.04399"
"134.06400","1.11750","831.23676","75.29318","0.04400"
"134.08000","1.11762","830.47589","75.22427","0.04400"
"134.09600","1.11769","829.76410","75.15979","0.04400"
"134.11200","1.11781","829.43842","75.13029","0.04401"
"134.12800","1.11794","829.25201","75.11341","0.04401"
"134.14400","1.11806","828.84943","75.07694","0.04402"
"134.16000","1.11812","828.60657","75.05494","0.04402"
"134.17600","1.11825","828.58807","75.05327","0.04403"
"134.19200","1.11837","828.49432","75.04478","0.04403"
"134.20800","1.11856","828.43604","75.03950","0.04404"
"134.22400","1.11869","828.53131","75.04813","0.04404"
"134.24000","1.11881","828.66681","75.06040","0.04405"
"134.25600","1.11894","828.73639","75.06670","0.04405"
"134.27200","1.11912","828.96484","75.08739","0.04406"
"134.28800","1.11925","829.32495","75.12001","0.04406"
"134.30400","1.11944","829.62549","75.14724","0.04407"
"134.32000","1.11962","829.93701","75.17545","0.04408"
"134.33600","1.11975","830.25049","75.20385","0.04408"
"134.35200","1.11987","830.41125","75.21841","0.04409"
"134.36800","1.12000","830.39423","75.21687","0.04409"
"134.38400","1.12012","830.32434","75.21054","0.04410"
"134.40000","1.12025","830.02142","75.18310","0.04410"
"134.41600","1.12031","829.46094","75.13233","0.04411"
"134.43200","1.12044","828.87665","75.07941","0.04411"
"134.44800","1.12050","828.40381","75.03658","0.04411"
"134.46400","1.12062","828.05212","75.00472","0.04412"
"134.48000","1.12075","827.69879","74.97272","0.04412"
"134.49600","1.12081","827.51068","74.95568","0.04413"
"134.51200","1.12094","827.37158","74.94308","0.04413"
"134.52800","1.12100","827.30164","74.93674","0.04413"
"134.54400","1.12112","827.20581","74.92806","0.04414"
"134.56000","1.12125","827.09650","74.91816","0.04414"
"134.57600","1.12137","827.09485","74.91801","0.04415"
"134.59200","1.12150","827.09247","74.91779","0.04415"
"134.60800","1.12169","827.31976","74.93839","0.04416"
"134.62400","1.12187","827.69086","74.97200","0.04417"
"134.64000","1.12200","828.20953","75.01898","0.04417"
"134.65600","1.12219","828.58453","75.05295","0.04418"
"134.67200","1.12237","829.03479","75.09373","0.04419"
"134.68800","1.12256","829.57892","75.14302","0.04420"
"134.70400","1.12275","830.05170","75.18584","0.04420"
"134.72000","1.12287","830.28320","75.20681","0.04421"
"134.73600","1.12306","830.44720","75.22166","0.04422"
"134.75200","1.12319","830.49255","75.22578","0.04422"
"134.76800","1.12331","830.35382","75.21321","0.04422"
"134.78400","1.12344","830.03027","75.18390","0.04423"
"134.80000","1.12356","829.83502","75.16621","0.04423"
"134.81600","1.12369","829.59198","75.14420","0.04424"
"134.83200","1.12381","829.25745","75.11390","0.04424"
"134.84800","1.12394","829.07855","75.09769","0.04425"
"134.86400","1.12412","828.86096","75.07799","0.04426"
"134.88000","1.12425","828.69232","75.06271","0.04426"
"134.89600","1.12437","828.66785","75.06049","0.04427"
"134.91200","1.12456","828.68909","75.06242","0.04427"
"134.92800","1.12469","828.83594","75.07572","0.04428"
"134.94400","1.12481","829.07324","75.09721","0.04428"
"134.96000","1.12500","829.00879","75.09138","0.04429"
"134.97600","1.12512","828.89105","75.08071","0.04430"
"134.99200","1.12525","828.72168","75.06537","0.04430"
"135.00800","1.12544","828.80725","75.07312","0.04431"
"135.02400","1.12556","828.80994","75.07336","0.04431"
"135.04000","1.12562","828.73322","75.06641","0.04432"
"135.05600","1.12575","828.35889","75.03251","0.04432"
"135.07200","1.12587","828.07953","75.00720","0.04433"
"135.08800","1.12594","827.75159","74.97750","0.04433"
"135.10400","1.12606","827.36768","74.94273","0.04433"
"135.12000","1.12612","827.05914","74.91478","0.04434"
"135.13600","1.12625","826.69537","74.88183","0.04434"
"135.15200","1.12631","826.18475","74.83558","0.04434"
"135.16800","1.12644","825.93951","74.81336","0.04435"
"135.18400","1.12656","825.73022","74.79440","0.04435"
"135.20000","1.12662","825.49091","74.77273","0.04436"
"135.21600","1.12675","825.33313","74.75844","0.04436"
"135.23200","1.12687","825.34540","74.75954","0.04437"
"135.24800","1.12700","825.32361","74.75758","0.04437"
"135.26400","1.12712","825.53748","74.77695","0.04437"
"135.28000","1.12725","825.89825","74.80962","0.04438"
"135.29600","1.12744","826.21863","74.83865","0.04439"
"135.31200","1.12756","826.48645","74.86290","0.04439"
"135.32800","1.12775","826.80249","74.89153","0.04440"
"135.34400","1.12794","827.25977","74.93295","0.04441"
"135.36000","1.12819","827.76929","74.97910","0.04442"
"135.37600","1.12837","828.43079","75.03902","0.04442"
"135.39200","1.12856","829.15442","75.10457","0.04443"
"135.40800","1.12875","829.67822","75.15202","0.04444"
"135.42400","1.12894","829.87018","75.16940","0.04445"
"135.44000","1.12906","830.08771","75.18910","0.04445"
"135.45600","1.12919","829.96405","75.17790","0.04446"
"135.47200","1.12931","829.41565","75.12823","0.04446"
"135.48800","1.12937","828.69092","75.06258","0.04446"
"135.50400","1.12950","828.01086","75.00098","0.04447"
"135.52000","1.12956","827.39722","74.94540","0.04447"
"135.53600","1.12969","826.99237","74.90873","0.04448"
"135.55200","1.12981","826.65869","74.87850","0.04448"
"135.56800","1.12987","826.33459","74.84915","0.04448"
"135.58400","1.13000","825.89648","74.80946","0.04449"
"135.60000","1.13012","825.63617","74.78589","0.04449"
"135.61600","1.13025","825.63617","74.78589","0.04450"
"135.63200","1.13037","825.63489","74.78577","0.04450"
"135.64800","1.13050","825.56696","74.77962","0.04451"
"135.66400","1.13062","825.62158","74.78456","0.04451"
"135.68000","1.13081","825.90723","74.81044","0.04452"
"135.69600","1.13094","826.20087","74.83704","0.04453"
"135.71200","1.13112","826.46423","74.86089","0.04453"
"135.72800","1.13131","826.67712","74.88017","0.04454"
"135.74400","1.13144","827.05792","74.91467","0.04454"
"135.76000","1.13162","827.40039","74.94569","0.04455"
"135.77600","1.13175","827.58295","74.96223","0.04456"
"135.79200","1.13187","827.49371","74.95414","0.04456"
"135.80800","1.13200","827.42664","74.94807","0.04457"
"135.82400","1.13212","827.06763","74.91554","0.04457"
"135.84000","1.13219","826.60846","74.87395","0.04457"
"135.85600","1.13231","826.20477","74.83739","0.04458"
"135.87200","1.13237","825.81488","74.80207","0.04458"
"135.88800","1.13250","825.59772","74.78240","0.04459"
"135.90400","1.13256","825.24384","74.75035","0.04459"
"135.92000","1.13269","824.98761","74.72714","0.04459"
"135.93600","1.13281","824.73047","74.70385","0.04460"
"135.95200","1.13294","824.32581","74.66719","0.04460"
"135.96800","1.13300","824.16711","74.65282","0.04461"
"135.98400","1.13312","824.21582","74.65723","0.04461"
"136.00000","1.13331","824.41846","74.67558","0.04462"
"136.01600","1.13344","824.63220","74.69495","0.04462"
"136.03200","1.13362","824.77887","74.70823","0.04463"
"136.04800","1.13375","825.16614","74.74331","0.04464"
"136.06400","1.13394","825.53235","74.77648","0.04464"
"136.08000","1.13412","826.13940","74.83147","0.04465"
"136.09600","1.13425","826.61023","74.87411","0.04466"
"136.11200","1.13444","826.78796","74.89021","0.04466"
"136.12800","1.13462","826.87762","74.89834","0.04467"
"136.14400","1.13475","826.99683","74.90913","0.04468"
"136.16000","1.13487","826.94989","74.90488","0.04468"
"136.17600","1.13500","826.80975","74.89219","0.04469"
"136.19200","1.13512","826.65430","74.87811","0.04469"
"136.20800","1.13531","826.61090","74.87418","0.04470"
"136.22400","1.13544","826.47150","74.86155","0.04470"
"136.24000","1.13556","826.27692","74.84393","0.04471"
"136.25600","1.13569","826.08014","74.82610","0.04471"
"136.27200","1.13581","825.80170","74.80088","0.04472"
"136.28800","1.13594","825.56458","74.77940","0.04472"
"136.30400","1.13606","825.40533","74.76498","0.04473"
"136.32000","1.13619","825.48682","74.77235","0.04473"
"136.33600","1.13637","825.60449","74.78301","0.04474"
"136.35200","1.13650","825.58899","74.78161","0.04474"
"136.36800","1.13662","825.59430","74.78209","0.04475"
"136.38400","1.13681","825.63403","74.78569","0.04476"
"136.40000","1.13694","825.72235","74.79369","0.04476"
"136.41600","1.13712","825.87384","74.80741","0.04477"
"136.43200","1.13725","826.01019","74.81976","0.04477"
"136.44800","1.13737","826.04077","74.82253","0.04478"
"136.46400","1.13750","826.11621","74.82937","0.04478"
"136.48000","1.13762","826.03375","74.82190","0.04479"
"136.49600","1.13775","825.68622","74.79042","0.04479"
"136.51200","1.13781","825.19708","74.74611","0.04480"
"136.52800","1.13794","824.74353","74.70503","0.04480"
"136.54400","1.13800","824.25977","74.66121","0.04480"
"136.56000","1.13812","823.91425","74.62991","0.04481"
"136.57600","1.13819","823.65393","74.60633","0.04481"
"136.59200","1.13831","823.30182","74.57444","0.04482"
"136.60800","1.13844","823.11371","74.55740","0.04482"
"136.62400","1.13850","822.85675","74.53413","0.04482"
"136.64000","1.13862","822.78082","74.52725","0.04483"
"136.65600","1.13875","822.73438","74.52304","0.04483"
"136.67200","1.13887","822.70496","74.52038","0.04484"
"136.68800","1.13900","822.84308","74.53289","0.04484"
"136.70400","1.13912","822.90375","74.53838","0.04485"
"136.72000","1.13931","823.02930","74.54976","0.04485"
"136.73600","1.13944","823.34985","74.57879","0.04486"
"136.75200","1.13962","823.67163","74.60794","0.04487"
"136.76800","1.13981","824.04779","74.64201","0.04487"
"136.78400","1.14000","824.54535","74.68708","0.04488"
"136.80000","1.14019","825.10834","74.73808","0.04489"
"136.81600","1.14044","825.85718","74.80590","0.04490"
"136.83200","1.14062","826.54602","74.86830","0.04491"
"136.84800","1.14081","826.92755","74.90285","0.04491"
"136.86400","1.14094","826.94415","74.90437","0.04492"
"136.88000","1.14106","826.78271","74.88974","0.04492"
"136.89600","1.14119","826.53870","74.86764","0.04493"
"136.91200","1.14131","826.15216","74.83263","0.04493"
"136.92800","1.14137","825.55573","74.77859","0.04494"
"136.94400","1.14144","824.80200","74.71033","0.04494"
"136.96000","1.14156","824.22186","74.65778","0.04494"
"136.97600","1.14169","823.69885","74.61040","0.04495"
"136.99200","1.14175","823.28571","74.57298","0.04495"
"137.00800","1.14187","822.99017","74.54621","0.04496"
"137.02400","1.14200","822.95874","74.54337","0.04496"
"137.04000","1.14212","822.74982","74.52444","0.04497"
"137.05600","1.14225","822.71106","74.52093","0.04497"
"137.07200","1.14237","822.64459","74.51491","0.04498"
"137.08800","1.14256","822.79712","74.52872","0.04498"
"137.10400","1.14269","823.06982","74.55343","0.04499"
"137.12000","1.14287","823.46008","74.58878","0.04500"
"137.13600","1.14300","823.66437","74.60728","0.04500"
"137.15200","1.14319","824.05505","74.64267","0.04501"
"137.16800","1.14337","824.44519","74.67801","0.04501"
"137.18400","1.14350","824.64044","74.69569","0.04502"
"137.20000","1.14362","824.63324","74.69504","0.04502"
"137.21600","1.14375","824.65259","74.69679","0.04503"
"137.23200","1.14387","824.34705","74.66911","0.04503"
"137.24800","1.14394","823.89490","74.62816","0.04504"
"137.26400","1.14406","823.43549","74.58655","0.04504"
"137.28000","1.14412","822.93225","74.54096","0.04504"
"137.29600","1.14425","822.53229","74.50474","0.04505"
"137.31200","1.14431","822.09930","74.46552","0.04505"
"137.32800","1.14444","821.79541","74.43799","0.04506"
"137.34400","1.14456","821.48865","74.41020","0.04506"
"137.36000","1.14462","821.46509","74.40807","0.04506"
"137.37600","1.14475","821.39252","74.40150","0.04507"
"137.39200","1.14487","821.33618","74.39639","0.04507"
"137.40800","1.14500","821.34485","74.39718","0.04508"
"137.42400","1.14512","821.27863","74.39118","0.04508"
"137.44000","1.14525","821.25153","74.38873","0.04509"
"137.45600","1.14544","821.42743","74.40466","0.04510"
"137.47200","1.14556","821.82019","74.44023","0.04510"
"137.48800","1.14575","822.38483","74.49138","0.04511"
"137.50400","1.14594","822.96307","74.54375","0.04512"
"137.52000","1.14612","823.29614","74.57393","0.04512"
"137.53600","1.14625","823.68347","74.60901","0.04513"
"137.55200","1.14644","823.84998","74.62409","0.04514"
"137.56800","1.14662","824.12793","74.64927","0.04514"
"137.58400","1.14675","824.44568","74.67805","0.04515"
"137.60000","1.14687","824.45697","74.67908","0.04515"
"137.61600","1.14706","824.48840","74.68192","0.04516"
"137.63200","1.14719","824.36816","74.67103","0.04516"
"137.64800","1.14731","824.15363","74.65160","0.04517"
"137.66400","1.14744","823.85291","74.62436","0.04517"
"137.68000","1.14756","823.58264","74.59988","0.04518"
"137.69600","1.14769","823.27814","74.57230","0.04518"
"137.71200","1.14781","823.15076","74.56076","0.04519"
"137.72800","1.14794","823.03668","74.55042","0.04519"
"137.74400","1.14806","822.97650","74.54498","0.04520"
"137.76000","1.14825","822.95349","74.54289","0.04521"
"137.77600","1.14837","822.72449","74.52215","0.04521"
"137.79200","1.14850","822.50732","74.50247","0.04522"
"137.80800","1.14869","822.60938","74.51172","0.04522"
"137.82400","1.14881","822.72620","74.52230","0.04523"
"137.84000","1.14900","822.82190","74.53097","0.04524"
"137.85600","1.14912","822.86328","74.53472","0.04524"
"137.87200","1.14925","822.98511","74.54575","0.04525"
"137.88800","1.14937","822.92419","74.54024","0.04525"
"137.90400","1.14950","822.78680","74.52779","0.04526"
"137.92000","1.14962","822.57770","74.50885","0.04526"
"137.93600","1.14969","822.31659","74.48520","0.04526"
"137.95200","1.14981","821.91125","74.44849","0.04527"
"137.96800","1.14994","821.52039","74.41308","0.04527"
"137.98400","1.15000","821.10443","74.37540","0.04528"
"138.00000","1.15012","820.68665","74.33755","0.04528"
"138.01600","1.15019","820.46820","74.31777","0.04528"
"138.03200","1.15031","820.22455","74.29570","0.04529"
"138.04800","1.15044","819.94080","74.27000","0.04529"
"138.06400","1.15050","819.83234","74.26018","0.04530"
"138.08000","1.15062","819.69006","74.24729","0.04530"
"138.09600","1.15075","819.70319","74.24847","0.04531"
"138.11200","1.15087","819.68671","74.24699","0.04531"
"138.12800","1.15106","819.68121","74.24649","0.04532"
"138.14400","1.15119","820.01733","74.27693","0.04532"
"138.16000","1.15131","820.42834","74.31416","0.04533"
"138.17600","1.15150","820.79803","74.34765","0.04533"
"138.19200","1.15169","821.23645","74.38736","0.04534"
"138.20800","1.15187","821.74207","74.43316","0.04535"
"138.22400","1.15212","822.22528","74.47693","0.04536"
"138.24000","1.15231","822.79730","74.52874","0.04537"
"138.25600","1.15250","823.29260","74.57361","0.04537"
"138.27200","1.15269","823.64276","74.60532","0.04538"
"138.28800","1.15281","823.79242","74.61888","0.04539"
"138.30400","1.15294","823.72949","74.61318","0.04539"
"138.32000","1.15306","823.42047","74.58519","0.04540"
"138.33600","1.15312","822.81989","74.53078","0.04540"
"138.35200","1.15325","822.20935","74.47549","0.04540"
"138.36800","1.15331","821.60571","74.42081","0.04541"
"138.38400","1.15344","821.00134","74.36607","0.04541"
"138.40000","1.15350","820.53058","74.32343","0.04541"
"138.41600","1.15362","820.25470","74.29843","0.04542"
"138.43200","1.15375","820.09265","74.28375","0.04542"
"138.44800","1.15387","820.02423","74.27756","0.04543"
"138.46400","1.15400","819.85510","74.26224","0.04543"
"138.48000","1.15412","819.65430","74.24405","0.04544"
"138.49600","1.15425","819.71057","74.24915","0.04544"
"138.51200","1.15437","819.79987","74.25723","0.04545"
"138.52800","1.15456","820.01898","74.27708","0.04546"
"138.54400","1.15475","820.34497","74.30661","0.04546"
"138.56000","1.15487","820.62018","74.33154","0.04547"
"138.57600","1.15506","820.91882","74.35859","0.04547"
"138.59200","1.15525","821.28674","74.39191","0.04548"
"138.60800","1.15537","821.55243","74.41598","0.04549"
"138.62400","1.15550","821.67664","74.42723","0.04549"
"138.64000","1.15569","821.63354","74.42333","0.04550"
"138.65600","1.15575","821.52820","74.41379","0.04550"
"138.67200","1.15587","821.28534","74.39178","0.04551"
"138.68800","1.15600","820.81592","74.34927","0.04551"
"138.70400","1.15606","820.32037","74.30438","0.04551"
"138.72000","1.15619","819.89301","74.26567","0.04552"
"138.73600","1.15625","819.67322","74.24577","0.04552"
"138.75200","1.15637","819.32025","74.21379","0.04553"
"138.76800","1.15644","818.99872","74.18467","0.04553"
"138.78400","1.15656","818.67798","74.15562","0.04553"
"138.80000","1.15669","818.61774","74.15015","0.04554"
"138.81600","1.15675","818.57660","74.14643","0.04554"
"138.83200","1.15687","818.53278","74.14246","0.04555"
"138.84800","1.15700","818.40948","74.13129","0.04555"
"138.86400","1.15719","818.44873","74.13485","0.04556"
"138.88000","1.15731","818.61609","74.15001","0.04556"
"138.89600","1.15750","818.81152","74.16771","0.04557"
"138.91200","1.15762","819.21008","74.20381","0.04558"
"138.92800","1.15781","819.61377","74.24038","0.04558"
"138.94400","1.15800","820.15302","74.28922","0.04559"
"138.96000","1.15819","820.58215","74.32809","0.04560"
"138.97600","1.15831","820.82843","74.35040","0.04560"
"138.99200","1.15850","820.91168","74.35794","0.04561"
"139.00800","1.15862","821.08368","74.37352","0.04562"
"139.02400","1.15881","821.16809","74.38116","0.04562"
"139.04000","1.15894","821.01831","74.36760","0.04563"
"139.05600","1.15906","820.76855","74.34498","0.04563"
"139.07200","1.15919","820.63153","74.33257","0.04564"
"139.08800","1.15931","820.49573","74.32027","0.04564"
"139.10400","1.15944","820.27942","74.30067","0.04565"
"139.12000","1.15956","820.14893","74.28885","0.04565"
"139.13600","1.15969","819.99609","74.27501","0.04566"
"139.15200","1.15981","819.84186","74.26104","0.04566"
"139.16800","1.16000","819.77917","74.25536","0.04567"
"139.18400","1.16012","819.77405","74.25490","0.04567"
"139.20000","1.16025","819.81757","74.25883","0.04568"
"139.21600","1.16044","819.75049","74.25276","0.04569"
"139.23200","1.16056","819.67908","74.24629","0.04569"
"139.24800","1.16075","819.85596","74.26231","0.04570"
"139.26400","1.16087","820.02863","74.27795","0.04570"
"139.28000","1.16100","820.23999","74.29710","0.04571"
"139.29600","1.16119","820.30658","74.30313","0.04572"
"139.31200","1.16125","820.18066","74.29173","0.04572"
"139.32800","1.16137","819.99683","74.27508","0.04572"
"139.34400","1.16150","819.72302","74.25027","0.04573"
"139.36000","1.16156","819.26770","74.20903","0.04573"
"139.37600","1.16169","818.76965","74.16392","0.04574"
"139.39200","1.16175","818.30585","74.12191","0.04574"
"139.40800","1.16187","817.89819","74.08498","0.04574"
"139.42400","1.16194","817.55988","74.05434","0.04575"
"139.44000","1.16206","817.34601","74.03497","0.04575"
"139.45600","1.16212","817.13458","74.01582","0.04575"
"139.47200","1.16225","817.00525","74.00410","0.04576"
"139.48800","1.16237","816.80371","73.98584","0.04576"
"139.50400","1.16250","816.80634","73.98608","0.04577"
"139.52000","1.16262","816.78082","73.98377","0.04577"
"139.53600","1.16275","816.71289","73.97762","0.04578"
"139.55200","1.16287","816.86908","73.99177","0.04578"
"139.56800","1.16300","817.10992","74.01358","0.04579"
"139.58400","1.16319","817.27698","74.02871","0.04579"
"139.60000","1.16337","817.61023","74.05890","0.04580"
"139.61600","1.16356","818.07544","74.10104","0.04581"
"139.63200","1.16375","818.63568","74.15178","0.04582"
"139.64800","1.16394","819.17401","74.20055","0.04582"
"139.66400","1.16412","819.67053","74.24552","0.04583"
"139.68000","1.16431","820.19324","74.29287","0.04584"
"139.69600","1.16450","820.53143","74.32350","0.04585"
"139.71200","1.16469","820.76263","74.34444","0.04585"
"139.72800","1.16481","820.85907","74.35318","0.04586"
"139.74400","1.16494","820.74841","74.34315","0.04586"
"139.76000","1.16500","820.29663","74.30223","0.04587"
"139.77600","1.16512","819.72638","74.25058","0.04587"
"139.79200","1.16519","819.03369","74.18784","0.04587"
"139.80800","1.16531","818.34729","74.12566","0.04588"
"139.82400","1.16537","817.88617","74.08389","0.04588"
"139.84000","1.16550","817.54437","74.05293","0.04589"
"139.85600","1.16562","817.13257","74.01563","0.04589"
"139.87200","1.16575","816.92944","73.99723","0.04590"
"139.88800","1.16587","816.74402","73.98044","0.04590"
"139.90400","1.16600","816.49200","73.95761","0.04591"
"139.92000","1.16612","816.48889","73.95733","0.04591"
"139.93600","1.16625","816.72620","73.97882","0.04592"
"139.95200","1.16637","816.98999","74.00272","0.04592"
"139.96800","1.16656","817.16815","74.01885","0.04593"
"139.98400","1.16675","817.53180","74.05180","0.04594"
"140.00000","1.16687","817.91766","74.08675","0.04594"
"140.01600","1.16706","818.06287","74.09990","0.04595"
"140.03200","1.16725","818.23517","74.11550","0.04595"
"140.04800","1.16737","818.55475","74.14445","0.04596"
"140.06400","1.16750","818.67847","74.15565","0.04596"
"140.08000","1.16762","818.69849","74.15747","0.04597"
"140.09600","1.16775","818.56085","74.14500","0.04597"
"140.11200","1.16787","818.25580","74.11737","0.04598"
"140.12800","1.16794","817.83337","74.07911","0.04598"
"140.14400","1.16800","817.27386","74.02843","0.04598"
"140.16000","1.16812","816.83246","73.98845","0.04599"
"140.17600","1.16825","816.31134","73.94125","0.04599"
"140.19200","1.16831","815.89978","73.90397","0.04600"
"140.20800","1.16844","815.81238","73.89605","0.04600"
"140.22400","1.16856","815.65918","73.88217","0.04601"
"140.24000","1.16862","815.44147","73.86245","0.04601"
"140.25600","1.16875","815.35944","73.85502","0.04601"
"140.27200","1.16887","815.37769","73.85667","0.04602"
"140.28800","1.16900","815.45001","73.86323","0.04602"
"140.30400","1.16919","815.56104","73.87328","0.04603"
"140.32000","1.16931","815.77356","73.89253","0.04604"
"140.33600","1.16950","816.05182","73.91774","0.04604"
"140.35200","1.16969","816.45709","73.95444","0.04605"
"140.36800","1.16987","817.00262","74.00386","0.04606"
"140.38400","1.17006","817.57660","74.05585","0.04607"
"140.40000","1.17019","817.95575","74.09019","0.04607"
"140.41600","1.17037","818.30164","74.12153","0.04608"
"140.43200","1.17050","818.48230","74.13789","0.04608"
"140.44800","1.17062","818.43768","74.13385","0.04609"
"140.46400","1.17075","818.09973","74.10323","0.04609"
"140.48000","1.17094","817.85938","74.08147","0.04610"
"140.49600","1.17100","817.64301","74.06187","0.04610"
"140.51200","1.17119","817.38501","74.03850","0.04611"
"140.52800","1.17131","817.19427","74.02122","0.04611"
"140.54400","1.17137","817.08087","74.01095","0.04612"
"140.56000","1.17156","816.76013","73.98190","0.04612"
"140.57600","1.17169","816.59247","73.96671","0.04613"
"140.59200","1.17181","816.59119","73.96659","0.04613"
"140.60800","1.17194","816.60321","73.96768","0.04614"
"140.62400","1.17206","816.68878","73.97543","0.04614"
