Time,Extension,Load,Tensile stress,Tensile strain (Extension)
"116.92800","0.97437","660.72217","96.93694","0.03836"
"116.94400","0.97450","660.35645","96.88328","0.03837"
"116.96000","0.97456","660.09906","96.84552","0.03837"
"116.97600","0.97469","659.88788","96.81454","0.03837"
"116.99200","0.97475","659.79443","96.80083","0.03838"
"117.00800","0.97487","659.79382","96.80074","0.03838"
"117.02400","0.97500","659.81171","96.80336","0.03839"
"117.04000","0.97512","659.75885","96.79561","0.03839"
"117.05600","0.97525","659.72449","96.79057","0.03840"
"117.07200","0.97544","659.78998","96.80017","0.03840"
"117.08800","0.97556","659.97418","96.82720","0.03841"
"117.10400","0.97575","660.12927","96.84995","0.03842"
"117.12000","0.97587","660.29669","96.87451","0.03842"
"117.13600","0.97606","660.73218","96.93841","0.03843"
"117.15200","0.97631","661.19336","97.00607","0.03844"
"117.16800","0.97650","661.61121","97.06738","0.03844"
"117.18400","0.97675","662.16638","97.14883","0.03845"
"117.20000","0.97694","662.62286","97.21580","0.03846"
"117.21600","0.97712","662.99835","97.27088","0.03847"
"117.23200","0.97725","663.00769","97.27225","0.03847"
"117.24800","0.97737","662.96600","97.26614","0.03848"
"117.26400","0.97744","662.64038","97.21837","0.03848"
"117.28000","0.97756","662.04022","97.13032","0.03849"
"117.29600","0.97762","661.37360","97.03251","0.03849"
"117.31200","0.97775","660.80902","96.94968","0.03849"
"117.32800","0.97781","660.37054","96.88535","0.03850"
"117.34400","0.97794","659.98907","96.82938","0.03850"
"117.36000","0.97806","659.69232","96.78584","0.03851"
"117.37600","0.97812","659.56812","96.76762","0.03851"
"117.39200","0.97825","659.45911","96.75163","0.03851"
"117.40800","0.97844","659.31775","96.73089","0.03852"
"117.42400","0.97856","659.16626","96.70866","0.03853"
"117.44000","0.97869","659.30273","96.72869","0.03853"
"117.45600","0.97887","659.34558","96.73498","0.03854"
"117.47200","0.97900","659.52100","96.76071","0.03854"
"117.48800","0.97919","659.57227","96.76823","0.03855"
"117.50400","0.97931","659.81836","96.80434","0.03856"
"117.52000","0.97950","660.06244","96.84015","0.03856"
"117.53600","0.97962","660.26147","96.86935","0.03857"
"117.55200","0.97975","660.21228","96.86213","0.03857"
"117.56800","0.97987","660.22687","96.86427","0.03858"
"117.58400","0.98000","660.30115","96.87517","0.03858"
"117.60000","0.98012","660.12000","96.84859","0.03859"
"117.61600","0.98019","659.85797","96.81015","0.03859"
"117.63200","0.98031","659.49249","96.75653","0.03859"
"117.64800","0.98037","659.14117","96.70499","0.03860"
"117.66400","0.98050","658.77521","96.65129","0.03860"
"117.68000","0.98062","658.48798","96.60915","0.03861"
"117.69600","0.98069","658.09052","96.55084","0.03861"
"117.71200","0.98081","657.80621","96.50912","0.03861"
"117.72800","0.98094","657.62482","96.48251","0.03862"
"117.74400","0.98100","657.61041","96.48040","0.03862"
"117.76000","0.98112","657.71753","96.49612","0.03863"
"117.77600","0.98125","657.62299","96.48225","0.03863"
"117.79200","0.98137","657.55389","96.47211","0.03864"
"117.80800","0.98150","657.68225","96.49094","0.03864"
"117.82400","0.98169","657.88367","96.52049","0.03865"
"117.84000","0.98187","658.17004","96.56251","0.03866"
"117.85600","0.98200","658.46069","96.60515","0.03866"
"117.87200","0.98219","658.78290","96.65242","0.03867"
"117.88800","0.98237","659.05493","96.69233","0.03868"
"117.90400","0.98256","659.37329","96.73904","0.03868"
"117.92000","0.98275","659.67737","96.78365","0.03869"
"117.93600","0.98287","659.89020","96.81488","0.03870"
"117.95200","0.98300","659.87396","96.81249","0.03870"
"117.96800","0.98319","659.72113","96.79007","0.03871"
"117.98400","0.98331","659.68793","96.78520","0.03871"
"118.00000","0.98344","659.64832","96.77939","0.03872"
"118.01600","0.98356","659.46796","96.75293","0.03872"
"118.03200","0.98369","659.25940","96.72233","0.03873"
"118.04800","0.98381","659.03656","96.68964","0.03873"
"118.06400","0.98394","658.73553","96.64547","0.03874"
"118.08000","0.98406","658.35724","96.58997","0.03874"
"118.09600","0.98419","658.16821","96.56224","0.03875"
"118.11200","0.98431","658.08887","96.55060","0.03875"
"118.12800","0.98450","658.03363","96.54250","0.03876"
"118.14400","0.98462","658.05383","96.54546","0.03876"
"118.16000","0.98481","658.01044","96.53909","0.03877"
"118.17600","0.98494","657.96484","96.53240","0.03878"
"118.19200","0.98512","658.07330","96.54832","0.03878"
"118.20800","0.98525","658.12714","96.55621","0.03879"
"118.22400","0.98537","658.08240","96.54964","0.03879"
"118.24000","0.98550","658.15796","96.56073","0.03880"
"118.25600","0.98569","658.26691","96.57672","0.03881"
"118.27200","0.98575","658.08411","96.54990","0.03881"
"118.28800","0.98587","657.76367","96.50288","0.03881"
"118.30400","0.98600","657.49695","96.46375","0.03882"
"118.32000","0.98606","657.35645","96.44314","0.03882"
"118.33600","0.98619","657.11658","96.40795","0.03883"
"118.35200","0.98625","656.79150","96.36025","0.03883"
"118.36800","0.98637","656.45782","96.31130","0.03883"
"118.38400","0.98644","656.18134","96.27074","0.03884"
"118.40000","0.98656","656.10419","96.25941","0.03884"
"118.41600","0.98669","656.03650","96.24949","0.03885"
"118.43200","0.98675","655.95203","96.23709","0.03885"
"118.44800","0.98687","655.83258","96.21957","0.03885"
"118.46400","0.98700","655.67706","96.19675","0.03886"
"118.48000","0.98712","655.61053","96.18699","0.03886"
"118.49600","0.98731","655.61884","96.18821","0.03887"
"118.51200","0.98744","655.68329","96.19766","0.03888"
"118.52800","0.98762","655.95416","96.23740","0.03888"
"118.54400","0.98775","656.26611","96.28317","0.03889"
"118.56000","0.98800","656.58118","96.32940","0.03890"
"118.57600","0.98819","656.92535","96.37989","0.03891"
"118.59200","0.98837","657.45441","96.45751","0.03891"
"118.60800","0.98856","657.91754","96.52546","0.03892"
"118.62400","0.98875","658.37921","96.59319","0.03893"
"118.64000","0.98894","658.69220","96.63911","0.03893"
"118.65600","0.98906","658.79456","96.65413","0.03894"
"118.67200","0.98919","658.44934","96.60349","0.03894"
"118.68800","0.98931","657.97095","96.53329","0.03895"
"118.70400","0.98937","657.58209","96.47625","0.03895"
"118.72000","0.98950","657.17175","96.41605","0.03896"
"118.73600","0.98956","656.67194","96.34271","0.03896"
"118.75200","0.98969","656.11218","96.26059","0.03896"
"118.76800","0.98975","655.66956","96.19565","0.03897"
"118.78400","0.98987","655.37939","96.15308","0.03897"
"118.80000","0.99000","655.17511","96.12311","0.03898"
"118.81600","0.99012","655.00836","96.09865","0.03898"
"118.83200","0.99025","654.85907","96.07674","0.03899"
"118.84800","0.99037","654.86371","96.07742","0.03899"
"118.86400","0.99050","654.96930","96.09291","0.03900"
"118.88000","0.99069","655.13257","96.11687","0.03900"
"118.89600","0.99081","655.32483","96.14507","0.03901"
"118.91200","0.99100","655.57581","96.18190","0.03902"
"118.92800","0.99112","655.97064","96.23982","0.03902"
"118.94400","0.99131","656.26617","96.28318","0.03903"
"118.96000","0.99150","656.52167","96.32067","0.03904"
"118.97600","0.99162","656.71259","96.34868","0.03904"
"118.99200","0.99175","656.64972","96.33945","0.03905"
"119.00800","0.99187","656.54333","96.32384","0.03905"
"119.02400","0.99200","656.48560","96.31538","0.03906"
"119.04000","0.99212","656.11426","96.26089","0.03906"
"119.05600","0.99219","655.69635","96.19958","0.03906"
"119.07200","0.99231","655.33240","96.14619","0.03907"
"119.08800","0.99237","654.94702","96.08965","0.03907"
"119.10400","0.99250","654.66650","96.04849","0.03907"
"119.12000","0.99262","654.24585","95.98677","0.03908"
"119.13600","0.99269","654.04132","95.95676","0.03908"
"119.15200","0.99281","653.99628","95.95016","0.03909"
"119.16800","0.99294","653.82953","95.92570","0.03909"
"119.18400","0.99300","653.68402","95.90434","0.03909"
"119.20000","0.99312","653.57660","95.88859","0.03910"
"119.21600","0.99325","653.66382","95.90138","0.03910"
"119.23200","0.99337","653.60052","95.89210","0.03911"
"119.24800","0.99356","653.59723","95.89161","0.03912"
"119.26400","0.99369","653.81775","95.92397","0.03912"
"119.28000","0.99387","654.01422","95.95279","0.03913"
"119.29600","0.99406","654.20691","95.98106","0.03914"
"119.31200","0.99425","654.55890","96.03270","0.03914"
"119.32800","0.99444","655.02362","96.10088","0.03915"
"119.34400","0.99456","655.36200","96.15053","0.03916"
"119.36000","0.99475","655.60425","96.18607","0.03916"
"119.37600","0.99487","655.62042","96.18845","0.03917"
"119.39200","0.99500","655.59741","96.18507","0.03917"
"119.40800","0.99512","655.55640","96.17905","0.03918"
"119.42400","0.99531","655.25342","96.13460","0.03919"
"119.44000","0.99544","655.11926","96.11491","0.03919"
"119.45600","0.99556","654.86969","96.07830","0.03920"
"119.47200","0.99569","654.70856","96.05466","0.03920"
"119.48800","0.99581","654.52502","96.02773","0.03921"
"119.50400","0.99594","654.36682","96.00452","0.03921"
"119.52000","0.99612","654.22040","95.98304","0.03922"
"119.53600","0.99625","654.10675","95.96637","0.03922"
"119.55200","0.99637","654.06580","95.96036","0.03923"
"119.56800","0.99650","654.16943","95.97556","0.03923"
"119.58400","0.99669","654.34180","96.00085","0.03924"
"119.60000","0.99681","654.28723","95.99284","0.03924"
"119.61600","0.99694","654.18042","95.97717","0.03925"
"119.63200","0.99712","654.05084","95.95816","0.03926"
"119.64800","0.99725","654.00781","95.95185","0.03926"
"119.66400","0.99737","654.02161","95.95387","0.03927"
"119.68000","0.99750","654.04767","95.95770","0.03927"
"119.69600","0.99762","654.04053","95.95665","0.03928"
"119.71200","0.99769","653.97052","95.94638","0.03928"
"119.72800","0.99781","653.68030","95.90380","0.03928"
"119.74400","0.99794","653.19873","95.83315","0.03929"
"119.76000","0.99800","652.97314","95.80005","0.03929"
"119.77600","0.99812","652.80127","95.77483","0.03930"
"119.79200","0.99825","652.43256","95.72074","0.03930"
"119.80800","0.99831","652.15942","95.68066","0.03930"
"119.82400","0.99844","652.06702","95.66711","0.03931"
"119.84000","0.99850","651.94440","95.64912","0.03931"
"119.85600","0.99862","651.81305","95.62985","0.03932"
"119.87200","0.99875","651.57983","95.59563","0.03932"
"119.88800","0.99887","651.47888","95.58083","0.03933"
"119.90400","0.99900","651.39215","95.56810","0.03933"
"119.92000","0.99912","651.45813","95.57777","0.03934"
"119.93600","0.99925","651.60944","95.59998","0.03934"
"119.95200","0.99944","651.86804","95.63792","0.03935"
"119.96800","0.99962","652.17169","95.68246","0.03936"
"119.98400","0.99981","652.42432","95.71953","0.03936"
"120.00000","1.00000","652.84790","95.78168","0.03937"
"120.01600","1.00019","653.40332","95.86317","0.03938"
"120.03200","1.00037","653.65277","95.89977","0.03938"
"120.04800","1.00062","653.94922","95.94325","0.03939"
"120.06400","1.00081","654.37952","96.00639","0.03940"
"120.08000","1.00094","654.51587","96.02639","0.03941"
"120.09600","1.00106","654.55701","96.03242","0.03941"
"120.11200","1.00119","654.34558","96.00140","0.03942"
"120.12800","1.00125","653.96155","95.94506","0.03942"
"120.14400","1.00137","653.44897","95.86986","0.03942"
"120.16000","1.00144","652.88287","95.78680","0.03943"
"120.17600","1.00156","652.32788","95.70538","0.03943"
"120.19200","1.00162","651.86646","95.63769","0.03943"
"120.20800","1.00175","651.50299","95.58436","0.03944"
"120.22400","1.00187","651.35846","95.56316","0.03944"
"120.24000","1.00200","651.22736","95.54392","0.03945"
"120.25600","1.00212","651.00604","95.51145","0.03945"
"120.27200","1.00225","650.81830","95.48390","0.03946"
"120.28800","1.00237","650.86786","95.49118","0.03946"
"120.30400","1.00250","651.03790","95.51612","0.03947"
"120.32000","1.00262","651.17664","95.53648","0.03947"
"120.33600","1.00281","651.13470","95.53033","0.03948"
"120.35200","1.00300","651.28760","95.55276","0.03949"
"120.36800","1.00319","651.66821","95.60860","0.03950"
"120.38400","1.00331","651.89886","95.64244","0.03950"
"120.40000","1.00350","652.03522","95.66245","0.03951"
"120.41600","1.00362","652.04126","95.66333","0.03951"
"120.43200","1.00375","652.19507","95.68590","0.03952"
"120.44800","1.00387","652.23407","95.69162","0.03952"
"120.46400","1.00400","652.11206","95.67372","0.03953"
"120.48000","1.00406","651.80096","95.62807","0.03953"
"120.49600","1.00419","651.40540","95.57004","0.03953"
"120.51200","1.00425","651.12659","95.52914","0.03954"
"120.52800","1.00437","650.74561","95.47324","0.03954"
"120.54400","1.00450","650.38403","95.42020","0.03955"
"120.56000","1.00456","650.23578","95.39845","0.03955"
"120.57600","1.00469","649.91016","95.35067","0.03955"
"120.59200","1.00475","649.70044","95.31990","0.03956"
"120.60800","1.00487","649.71948","95.32269","0.03956"
"120.62400","1.00500","649.52124","95.29361","0.03957"
"120.64000","1.00512","649.42950","95.28015","0.03957"
"120.65600","1.00525","649.43542","95.28102","0.03958"
"120.67200","1.00544","649.51007","95.29197","0.03958"
"120.68800","1.00556","649.89740","95.34880","0.03959"
"120.70400","1.00575","650.18469","95.39095","0.03960"
"120.72000","1.00594","650.39423","95.42169","0.03960"
"120.73600","1.00612","650.62994","95.45627","0.03961"
"120.75200","1.00625","650.91364","95.49789","0.03962"
"120.76800","1.00644","651.22986","95.54429","0.03962"
"120.78400","1.00662","651.48358","95.58151","0.03963"
"120.80000","1.00675","651.60706","95.59962","0.03964"
"120.81600","1.00687","651.57593","95.59506","0.03964"
"120.83200","1.00700","651.39673","95.56877","0.03965"
"120.84800","1.00719","651.22223","95.54317","0.03965"
"120.86400","1.00731","651.05951","95.51929","0.03966"
"120.88000","1.00744","650.86517","95.49078","0.03966"
"120.89600","1.00756","650.73010","95.47096","0.03967"
"120.91200","1.00769","650.65289","95.45964","0.03967"
"120.92800","1.00781","650.45422","95.43049","0.03968"
"120.94400","1.00794","650.15210","95.38616","0.03968"
"120.96000","1.00806","650.04413","95.37032","0.03969"
"120.97600","1.00819","649.89026","95.34775","0.03969"
"120.99200","1.00837","649.73328","95.32471","0.03970"
"121.00800","1.00850","649.66882","95.31526","0.03970"
"121.02400","1.00862","649.61542","95.30743","0.03971"
"121.04000","1.00881","649.74811","95.32690","0.03972"
"121.05600","1.00900","649.88818","95.34744","0.03972"
"121.07200","1.00912","649.95013","95.35654","0.03973"
"121.08800","1.00925","649.91608","95.35154","0.03973"
"121.10400","1.00937","649.99390","95.36295","0.03974"
"121.12000","1.00950","649.88898","95.34756","0.03974"
"121.13600","1.00962","649.83160","95.33914","0.03975"
"121.15200","1.00975","649.61694","95.30765","0.03975"
"121.16800","1.00981","649.34192","95.26730","0.03976"
"121.18400","1.00987","648.96240","95.21162","0.03976"
"121.20000","1.01000","648.61981","95.16135","0.03976"
"121.21600","1.01012","648.29425","95.11359","0.03977"
"121.23200","1.01019","648.10840","95.08633","0.03977"
"121.24800","1.01031","647.72412","95.02995","0.03978"
"121.26400","1.01037","647.59998","95.01173","0.03978"
"121.28000","1.01050","647.49017","94.99562","0.03978"
"121.29600","1.01062","647.48175","94.99438","0.03979"
"121.31200","1.01075","647.26611","94.96275","0.03979"
"121.32800","1.01087","647.14905","94.94558","0.03980"
"121.34400","1.01100","647.24249","94.95929","0.03980"
"121.36000","1.01112","647.47699","94.99369","0.03981"
"121.37600","1.01131","647.70337","95.02690","0.03982"
"121.39200","1.01144","648.02179","95.07362","0.03982"
"121.40800","1.01162","648.34009","95.12032","0.03983"
"121.42400","1.01181","648.68036","95.17024","0.03984"
"121.44000","1.01206","648.93152","95.20709","0.03984"
"121.45600","1.01225","649.43506","95.28097","0.03985"
"121.47200","1.01244","649.90503","95.34991","0.03986"
"121.48800","1.01262","650.20099","95.39334","0.03987"
"121.50400","1.01281","650.45526","95.43064","0.03987"
"121.52000","1.01294","650.59119","95.45058","0.03988"
"121.53600","1.01306","650.45239","95.43022","0.03988"
"121.55200","1.01319","650.17902","95.39011","0.03989"
"121.56800","1.01325","649.73730","95.32531","0.03989"
"121.58400","1.01337","649.16772","95.24174","0.03990"
"121.60000","1.01344","648.53223","95.14851","0.03990"
"121.61600","1.01356","647.99902","95.07028","0.03990"
"121.63200","1.01362","647.38348","94.97997","0.03991"
"121.64800","1.01375","647.08118","94.93562","0.03991"
"121.66400","1.01387","646.86072","94.90327","0.03992"
"121.68000","1.01400","646.78931","94.89280","0.03992"
"121.69600","1.01412","646.87970","94.90606","0.03993"
"121.71200","1.01425","646.84930","94.90160","0.03993"
"121.72800","1.01437","646.94403","94.91550","0.03994"
"121.74400","1.01456","646.94189","94.91518","0.03994"
"121.76000","1.01469","647.10034","94.93843","0.03995"
"121.77600","1.01487","647.31628","94.97012","0.03996"
"121.79200","1.01506","647.45782","94.99088","0.03996"
"121.80800","1.01519","647.63458","95.01681","0.03997"
"121.82400","1.01537","647.90723","95.05681","0.03998"
"121.84000","1.01550","648.02423","95.07397","0.03998"
"121.85600","1.01562","648.08832","95.08338","0.03999"
"121.87200","1.01575","648.13831","95.09071","0.03999"
"121.88800","1.01587","647.83636","95.04642","0.04000"
"121.90400","1.01594","647.62488","95.01539","0.04000"
"121.92000","1.01606","647.30151","94.96795","0.04000"
"121.93600","1.01612","646.96735","94.91891","0.04000"
"121.95200","1.01625","646.72229","94.88297","0.04001"
"121.96800","1.01631","646.30743","94.82210","0.04001"
"121.98400","1.01644","645.94318","94.76866","0.04002"
"122.00000","1.01650","645.73053","94.73746","0.04002"
"122.01600","1.01662","645.61285","94.72020","0.04002"
"122.03200","1.01675","645.45752","94.69740","0.04003"
"122.04800","1.01687","645.37854","94.68582","0.04003"
"122.06400","1.01700","645.41180","94.69070","0.04004"
"122.08000","1.01712","645.49854","94.70342","0.04004"
"122.09600","1.01725","645.57800","94.71508","0.04005"
"122.11200","1.01744","645.58575","94.71622","0.04006"
"122.12800","1.01756","645.80231","94.74799","0.04006"
"122.14400","1.01775","645.97845","94.77383","0.04007"
"122.16000","1.01794","646.25452","94.81434","0.04008"
"122.17600","1.01812","646.65472","94.87305","0.04008"
"122.19200","1.01831","646.96906","94.91917","0.04009"
"122.20800","1.01844","647.21967","94.95594","0.04010"
"122.22400","1.01862","647.41193","94.98415","0.04010"
"122.24000","1.01875","647.47540","94.99345","0.04011"
"122.25600","1.01894","647.46649","94.99215","0.04012"
"122.27200","1.01906","647.39325","94.98141","0.04012"
"122.28800","1.01919","647.15662","94.94669","0.04013"
"122.30400","1.01931","646.90497","94.90977","0.04013"
"122.32000","1.01944","646.67871","94.87657","0.04014"
"122.33600","1.01956","646.39453","94.83488","0.04014"
"122.35200","1.01969","646.10388","94.79224","0.04015"
"122.36800","1.01981","646.00354","94.77751","0.04015"
"122.38400","1.01994","645.86292","94.75688","0.04016"
"122.40000","1.02006","645.65411","94.72625","0.04016"
"122.41600","1.02012","645.49353","94.70269","0.04016"
"122.43200","1.02025","645.36536","94.68388","0.04017"
"122.44800","1.02044","645.31085","94.67589","0.04017"
"122.46400","1.02056","645.32605","94.67812","0.04018"
"122.48000","1.02075","645.40234","94.68931","0.04019"
"122.49600","1.02094","645.65784","94.72680","0.04019"
"122.51200","1.02112","646.04932","94.78423","0.04020"
"122.52800","1.02125","646.24524","94.81297","0.04021"
"122.54400","1.02137","646.22247","94.80964","0.04021"
"122.56000","1.02150","646.21649","94.80876","0.04022"
"122.57600","1.02162","645.99438","94.77617","0.04022"
"122.59200","1.02169","645.62592","94.72211","0.04022"
"122.60800","1.02181","645.20251","94.66000","0.04023"
"122.62400","1.02187","644.78973","94.59943","0.04023"
"122.64000","1.02200","644.49847","94.55670","0.04024"
"122.65600","1.02206","644.14697","94.50513","0.04024"
"122.67200","1.02219","643.90607","94.46979","0.04024"
"122.68800","1.02225","643.73431","94.44459","0.04025"
"122.70400","1.02237","643.48944","94.40866","0.04025"
"122.72000","1.02250","643.32892","94.38511","0.04026"
"122.73600","1.02262","643.22052","94.36921","0.04026"
"122.75200","1.02275","643.27112","94.37663","0.04027"
"122.76800","1.02287","643.39636","94.39500","0.04027"
"122.78400","1.02300","643.69476","94.43879","0.04028"
"122.80000","1.02319","643.96283","94.47811","0.04028"
"122.81600","1.02337","644.18158","94.51021","0.04029"
"122.83200","1.02356","644.31842","94.53029","0.04030"
"122.84800","1.02375","644.53302","94.56177","0.04031"
"122.86400","1.02394","644.68799","94.58450","0.04031"
"122.88000","1.02412","645.01019","94.63177","0.04032"
"122.89600","1.02431","645.34528","94.68094","0.04033"
"122.91200","1.02450","645.71973","94.73588","0.04033"
"122.92800","1.02462","646.03851","94.78265","0.04034"
"122.94400","1.02475","646.10022","94.79170","0.04034"
"122.96000","1.02487","645.85486","94.75570","0.04035"
"122.97600","1.02500","645.52350","94.70708","0.04035"
"122.99200","1.02512","645.22388","94.66312","0.04036"
"123.00800","1.02519","644.81104","94.60256","0.04036"
"123.02400","1.02531","644.34766","94.53458","0.04037"
"123.04000","1.02537","643.76996","94.44982","0.04037"
"123.05600","1.02550","643.50610","94.41111","0.04037"
"123.07200","1.02562","643.29785","94.38055","0.04038"
"123.08800","1.02575","643.06848","94.34690","0.04038"
"123.10400","1.02587","642.82904","94.31178","0.04039"
"123.12000","1.02594","642.74390","94.29928","0.04039"
"123.13600","1.02612","642.61768","94.28076","0.04040"
"123.15200","1.02625","642.58691","94.27625","0.04040"
"123.16800","1.02637","642.67407","94.28904","0.04041"
"123.18400","1.02650","642.88367","94.31979","0.04041"
"123.20000","1.02669","643.23102","94.37075","0.04042"
"123.21600","1.02681","643.35132","94.38840","0.04043"
"123.23200","1.02700","643.39087","94.39420","0.04043"
"123.24800","1.02719","643.50513","94.41096","0.04044"
"123.26400","1.02731","643.62872","94.42910","0.04045"
"123.28000","1.02750","643.87054","94.46458","0.04045"
"123.29600","1.02762","643.95123","94.47641","0.04046"
"123.31200","1.02769","643.83557","94.45944","0.04046"
"123.32800","1.02781","643.62213","94.42813","0.04047"
"123.34400","1.02794","643.32117","94.38397","0.04047"
"123.36000","1.02800","643.04999","94.34418","0.04047"
"123.37600","1.02812","642.63049","94.28265","0.04048"
"123.39200","1.02819","642.14386","94.21125","0.04048"
"123.40800","1.02831","641.70087","94.14626","0.04048"
"123.42400","1.02844","641.52899","94.12104","0.04049"
"123.44000","1.02850","641.34399","94.09389","0.04049"
"123.45600","1.02862","641.23206","94.07748","0.04050"
"123.47200","1.02875","641.23120","94.07735","0.04050"
"123.48800","1.02887","641.16071","94.06700","0.04051"
"123.50400","1.02900","641.04633","94.05022","0.04051"
"123.52000","1.02912","641.00897","94.04475","0.04052"
"123.53600","1.02925","641.19116","94.07147","0.04052"
"123.55200","1.02944","641.39410","94.10125","0.04053"
"123.56800","1.02962","641.80750","94.16190","0.04054"
"123.58400","1.02981","642.23016","94.22391","0.04054"
"123.60000","1.03000","642.49152","94.26225","0.04055"
"123.61600","1.03019","642.82916","94.31179","0.04056"
"123.63200","1.03031","642.99622","94.33630","0.04056"
"123.64800","1.03050","643.17200","94.36209","0.04057"
"123.66400","1.03069","643.17987","94.36324","0.04058"
"123.68000","1.03081","643.17035","94.36185","0.04058"
"123.69600","1.03094","643.22571","94.36997","0.04059"
"123.71200","1.03106","643.08752","94.34969","0.04059"
"123.72800","1.03119","642.97266","94.33284","0.04060"
"123.74400","1.03131","642.76605","94.30253","0.04060"
"123.76000","1.03144","642.54675","94.27036","0.04061"
"123.77600","1.03156","642.22253","94.22279","0.04061"
"123.79200","1.03169","641.82361","94.16426","0.04062"
"123.80800","1.03181","641.54297","94.12309","0.04062"
"123.82400","1.03194","641.32050","94.09045","0.04063"
"123.84000","1.03206","641.18896","94.07115","0.04063"
"123.85600","1.03219","641.10272","94.05849","0.04064"
"123.87200","1.03237","641.20416","94.07338","0.04064"
"123.88800","1.03250","641.42126","94.10523","0.04065"
"123.90400","1.03269","641.54529","94.12343","0.04066"
"123.92000","1.03287","641.63672","94.13684","0.04066"
"123.93600","1.03300","641.73053","94.15060","0.04067"
"123.95200","1.03312","641.77789","94.15755","0.04067"
"123.96800","1.03325","641.69727","94.14573","0.04068"
"123.98400","1.03337","641.47516","94.11314","0.04068"
"124.00000","1.03344","641.21014","94.07426","0.04069"
"124.01600","1.03356","640.84851","94.02120","0.04069"
"124.03200","1.03362","640.59601","93.98415","0.04069"
"124.04800","1.03375","640.24854","93.93317","0.04070"
"124.06400","1.03387","640.01819","93.89938","0.04070"
"124.08000","1.03394","639.96686","93.89185","0.04071"
"124.09600","1.03406","639.83740","93.87286","0.04071"
"124.11200","1.03412","639.43945","93.81448","0.04071"
"124.12800","1.03425","639.11725","93.76720","0.04072"
"124.14400","1.03437","638.99548","93.74934","0.04072"
"124.16000","1.03444","639.10999","93.76614","0.04073"
"124.17600","1.03456","639.09241","93.76356","0.04073"
"124.19200","1.03469","639.13104","93.76923","0.04074"
"124.20800","1.03481","639.20959","93.78075","0.04074"
"124.22400","1.03500","639.29840","93.79378","0.04075"
"124.24000","1.03519","639.45331","93.81651","0.04076"
"124.25600","1.03537","639.73346","93.85760","0.04076"
"124.27200","1.03550","640.00891","93.89802","0.04077"
"124.28800","1.03569","640.30975","93.94216","0.04078"
"124.30400","1.03594","640.54413","93.97655","0.04078"
"124.32000","1.03612","640.97809","94.04021","0.04079"
"124.33600","1.03631","641.40100","94.10226","0.04080"
"124.35200","1.03650","641.74835","94.15322","0.04081"
"124.36800","1.03662","642.01343","94.19211","0.04081"
"124.38400","1.03675","641.95398","94.18339","0.04082"
"124.40000","1.03687","641.70691","94.14714","0.04082"
"124.41600","1.03700","641.41693","94.10460","0.04083"
"124.43200","1.03706","641.06659","94.05320","0.04083"
"124.44800","1.03719","640.50311","93.97053","0.04083"
"124.46400","1.03731","639.99304","93.89569","0.04084"
"124.48000","1.03737","639.55646","93.83164","0.04084"
"124.49600","1.03750","639.20911","93.78068","0.04085"
"124.51200","1.03762","638.95007","93.74268","0.04085"
"124.52800","1.03775","638.66864","93.70139","0.04086"
"124.54400","1.03787","638.64777","93.69833","0.04086"
"124.56000","1.03800","638.64252","93.69756","0.04087"
"124.57600","1.03812","638.53729","93.68211","0.04087"
"124.59200","1.03825","638.52081","93.67970","0.04088"
"124.60800","1.03837","638.61975","93.69421","0.04088"
"124.62400","1.03856","638.64996","93.69865","0.04089"
"124.64000","1.03869","638.78900","93.71905","0.04089"
"124.65600","1.03887","639.02118","93.75311","0.04090"
"124.67200","1.03906","639.31213","93.79579","0.04091"
"124.68800","1.03919","639.40533","93.80947","0.04091"
"124.70400","1.03937","639.48248","93.82079","0.04092"
"124.72000","1.03950","639.62695","93.84198","0.04093"
"124.73600","1.03962","639.62323","93.84144","0.04093"
"124.75200","1.03969","639.57343","93.83413","0.04093"
"124.76800","1.03981","639.38580","93.80660","0.04094"
"124.78400","1.03994","638.96643","93.74507","0.04094"
"124.80000","1.04000","638.56287","93.68587","0.04094"
"124.81600","1.04012","638.21033","93.63415","0.04095"
"124.83200","1.04019","637.88721","93.58674","0.04095"
"124.84800","1.04031","637.77325","93.57002","0.04096"
"124.86400","1.04037","637.56348","93.53925","0.04096"
"124.88000","1.04050","637.27399","93.49677","0.04096"
"124.89600","1.04062","637.08075","93.46842","0.04097"
"124.91200","1.04075","636.98322","93.45411","0.04097"
"124.92800","1.04087","636.98102","93.45379","0.04098"
"124.94400","1.04100","637.03217","93.46129","0.04098"
"124.96000","1.04119","637.12329","93.47466","0.04099"
"124.97600","1.04131","637.36597","93.51026","0.04100"
"124.99200","1.04150","637.70758","93.56039","0.04100"
"125.00800","1.04169","638.16113","93.62693","0.04101"
"125.02400","1.04187","638.55304","93.68443","0.04102"
"125.04000","1.04200","638.72693","93.70994","0.04102"
"125.05600","1.04219","638.83514","93.72581","0.04103"
"125.07200","1.04237","638.91528","93.73757","0.04104"
"125.08800","1.04250","638.95221","93.74299","0.04104"
"125.10400","1.04262","638.80652","93.72161","0.04105"
"125.12000","1.04275","638.68298","93.70349","0.04105"
"125.13600","1.04287","638.51263","93.67850","0.04106"
"125.15200","1.04300","638.33295","93.65214","0.04106"
"125.16800","1.04312","638.17969","93.62965","0.04107"
"125.18400","1.04325","637.96179","93.59768","0.04107"
